1548930114.187185,0
1548930114.200409,2
1548930114.212673,62
1548930114.226437,413
1548930114.238939,358
1548930114.251167,62
1548930114.263156,1
1548930114.275147,0
1548930114.287458,0
1548930114.299967,0
1548930114.312848,0
1548930114.324829,2
1548930114.336943,0
1548930114.349368,0
1548930114.362200,0
1548930114.375668,1
1548930114.388178,1
1548930114.401322,0
1548930114.414818,1
1548930114.427755,1
1548930114.440364,3
1548930114.453879,0
1548930114.467228,0
1548930114.479770,0
1548930114.492647,0
1548930114.504586,0
1548930114.516363,4
1548930114.528159,4
1548930114.539902,0
1548930114.551918,12
1548930114.563852,7
1548930114.575569,1
1548930114.587352,0
1548930114.599261,7
1548930114.611069,12
1548930114.623169,20
1548930114.635306,29
1548930114.647178,3
1548930114.659384,4
1548930114.671517,13
1548930114.683768,5
1548930114.695554,15
1548930114.707485,19
1548930114.720204,20
1548930114.732953,16
1548930114.744808,8
1548930114.756701,24
1548930114.768947,27
1548930114.780825,1
1548930114.792722,0
1548930114.805145,0
1548930114.817738,0
1548930114.831019,0
1548930114.844700,2
1548930114.858034,0
1548930114.871498,0
1548930114.884871,1
1548930114.897302,2
1548930114.909779,7
1548930114.921983,0
1548930114.934651,0
1548930114.947719,2
1548930114.960500,0
1548930114.972523,4
1548930114.984275,3
1548930114.996119,3
1548930115.008136,4
1548930115.020272,10
1548930115.032378,20
1548930115.044575,31
1548930115.056426,6
1548930115.068711,10
1548930115.081147,5
1548930115.093181,11
1548930115.105723,25
1548930115.118492,24
1548930115.132627,17
1548930115.144859,15
1548930115.157192,30
1548930115.169434,1
1548930115.181390,1
1548930115.193257,1
1548930115.205094,7
1548930115.217757,6
1548930115.229559,12
1548930115.241655,26
1548930115.254527,21
1548930115.266694,32
1548930115.278704,1
1548930115.290748,3
1548930115.302958,9
1548930115.315059,18
1548930115.327122,30
1548930115.339326,7
1548930115.351472,3
1548930115.363560,6
1548930115.375399,12
1548930115.387727,22
1548930115.399721,23
1548930115.411749,5
1548930115.424072,0
1548930115.436501,0
1548930115.448746,9
1548930115.460828,5
1548930115.472902,10
1548930115.484779,27
1548930115.496878,25
1548930115.508951,2
1548930115.521303,2
1548930115.534086,6
1548930115.546656,16
1548930115.559002,18
1548930115.571664,30
1548930115.583950,0
1548930115.596065,0
1548930115.608480,0
1548930115.621071,2
1548930115.633877,2
1548930115.646408,2
1548930115.659012,4
1548930115.672284,4
1548930115.685164,0
1548930115.697535,0
1548930115.709576,1
1548930115.721316,13
1548930115.733321,2
1548930115.745294,12
1548930115.757348,15
1548930115.769415,30
1548930115.781657,33
1548930115.793787,2
1548930115.805825,1
1548930115.817856,1
1548930115.829727,4
1548930115.841521,2
1548930115.853714,2
1548930115.865592,6
1548930115.877593,9
1548930115.889360,13
1548930115.901601,25
1548930115.913797,32
1548930115.925759,1
1548930115.937809,0
1548930115.949910,2
1548930115.962096,0
1548930115.974426,5
1548930115.986297,7
1548930115.998081,0
1548930116.010488,9
1548930116.022606,20
1548930116.034689,1
1548930116.046511,2
1548930116.058717,8
1548930116.070786,21
1548930116.083244,30
1548930116.095773,28
1548930116.108014,8
1548930116.119842,10
1548930116.132144,4
1548930116.144112,15
1548930116.156568,11
1548930116.168566,29
1548930116.180781,3
1548930116.193410,1
1548930116.205501,12
1548930116.217587,19
1548930116.229616,24
1548930116.241879,28
1548930116.254130,2
1548930116.265868,7
1548930116.278104,6
1548930116.290560,3
1548930116.302589,1
1548930116.314676,8
1548930116.327090,20
1548930116.339148,26
1548930116.351137,1
1548930116.363045,18
1548930116.374767,10
1548930116.386739,8
1548930116.398889,12
1548930116.411137,28
1548930116.423534,21
1548930116.436158,5
1548930116.448643,8
1548930116.461074,15
1548930116.473015,23
1548930116.484923,28
1548930116.496940,17
1548930116.508888,4
1548930116.521834,11
1548930116.534990,8
1548930116.547397,19
1548930116.559660,26
1548930116.571610,21
1548930116.584068,5
1548930116.596705,11
1548930116.608842,22
1548930116.621363,25
1548930116.633624,6
1548930116.645836,1
1548930116.658261,3
1548930116.670346,9
1548930116.682475,18
1548930116.694853,1
1548930116.707477,2
1548930116.719353,4
1548930116.731622,15
1548930116.743983,9
1548930116.755795,17
1548930116.767966,15
1548930116.780016,26
1548930116.792167,2
1548930116.804094,3
1548930116.816270,6
1548930116.828136,6
1548930116.840223,17
1548930116.852173,18
1548930116.864100,22
1548930116.876263,9
1548930116.888108,9
1548930116.899942,9
1548930116.911910,9
1548930116.924087,16
1548930116.936093,20
1548930116.947881,2
1548930116.959921,10
1548930116.972022,15
1548930116.983815,19
1548930116.995794,25
1548930117.007783,19
1548930117.019728,3
1548930117.031637,11
1548930117.043663,9
1548930117.055931,25
1548930117.068153,31
1548930117.080393,25
1548930117.092232,0
1548930117.104117,0
1548930117.116281,3
1548930117.128333,3
1548930117.140238,3
1548930117.152348,3
1548930117.164328,8
1548930117.176322,0
1548930117.188476,6
1548930117.200510,9
1548930117.212606,13
1548930117.224810,24
1548930117.237204,33
1548930117.249488,4
1548930117.261674,5
1548930117.273991,17
1548930117.285932,31
1548930117.298026,4
1548930117.309948,8
1548930117.321947,17
1548930117.333809,25
1548930117.346149,9
1548930117.358164,9
1548930117.370737,20
1548930117.382653,27
1548930117.394912,14
1548930117.406906,3
1548930117.419130,4
1548930117.431303,7
1548930117.443962,9
1548930117.456357,18
1548930117.468464,22
1548930117.480360,31
1548930117.492227,5
1548930117.504188,4
1548930117.516299,13
1548930117.528158,22
1548930117.540047,25
1548930117.552283,0
1548930117.564200,2
1548930117.576187,6
1548930117.588011,4
1548930117.599957,4
1548930117.612056,23
1548930117.624200,19
1548930117.636286,16
1548930117.648284,10
1548930117.660630,21
1548930117.673477,28
1548930117.685603,4
1548930117.697406,3
1548930117.709482,7
1548930117.721588,16
1548930117.733674,23
1548930117.745870,27
1548930117.758096,0
1548930117.770149,2
1548930117.782150,16
1548930117.795026,4
1548930117.807138,9
1548930117.819235,22
1548930117.831613,28
1548930117.843754,5
1548930117.856086,2
1548930117.868713,1
1548930117.880798,7
1548930117.892667,1
1548930117.904614,3
1548930117.916870,10
1548930117.928822,26
1548930117.941648,30
1548930117.953761,7
1548930117.965928,0
1548930117.977779,5
1548930117.989891,9
1548930118.001846,18
1548930118.013824,27
1548930118.026011,6
1548930118.037897,13
1548930118.050029,23
1548930118.062229,7
1548930118.074405,7
1548930118.086390,11
1548930118.098593,21
1548930118.110495,24
1548930118.122735,10
1548930118.135164,18
1548930118.147428,14
1548930118.159824,24
1548930118.171872,9
1548930118.183990,7
1548930118.196008,0
1548930118.207865,13
1548930118.220039,3
1548930118.231832,3
1548930118.243920,0
1548930118.255941,10
1548930118.268122,20
1548930118.280457,28
1548930118.292468,2
1548930118.304558,2
1548930118.316816,5
1548930118.328906,9
1548930118.340922,17
1548930118.352818,29
1548930118.365106,7
1548930118.377180,15
1548930118.389421,24
1548930118.401613,24
1548930118.414025,4
1548930118.426523,0
1548930118.438894,7
1548930118.451274,0
1548930118.463740,15
1548930118.476805,23
1548930118.489235,14
1548930118.501282,8
1548930118.513194,11
1548930118.525279,13
1548930118.537587,25
1548930118.549380,2
1548930118.561307,3
1548930118.573514,12
1548930118.585459,14
1548930118.597661,24
1548930118.609910,29
1548930118.622030,1
1548930118.633735,2
1548930118.645750,3
1548930118.657919,2
1548930118.669987,3
1548930118.682283,6
1548930118.694199,15
1548930118.705991,1
1548930118.718309,2
1548930118.730404,22
1548930118.742820,27
1548930118.754784,22
1548930118.766992,8
1548930118.779125,10
1548930118.791105,15
1548930118.803061,25
1548930118.815261,20
1548930118.828338,2
1548930118.840768,12
1548930118.853032,23
1548930118.864880,33
1548930118.877167,2
1548930118.889189,3
1548930118.901636,7
1548930118.913538,21
1548930118.925544,24
1548930118.937437,30
1548930118.949193,3
1548930118.961209,5
1548930118.973614,6
1548930118.985662,15
1548930118.998269,20
1548930119.010510,6
1548930119.022938,2
1548930119.034835,11
1548930119.047129,19
1548930119.059060,19
1548930119.071233,21
1548930119.083334,31
1548930119.095346,1
1548930119.107365,3
1548930119.119928,0
1548930119.132510,0
1548930119.145713,3
1548930119.157786,2
1548930119.170278,0
1548930119.183317,0
1548930119.195155,6
1548930119.207049,5
1548930119.219071,4
1548930119.231036,19
1548930119.242910,8
1548930119.254982,17
1548930119.267034,25
1548930119.279044,7
1548930119.291140,41
1548930119.303208,4
1548930119.315492,9
1548930119.327996,6
1548930119.340304,20
1548930119.352516,26
1548930119.364771,34
1548930119.377107,2
1548930119.389190,2
1548930119.401378,1
1548930119.413469,0
1548930119.425544,0
1548930119.437548,2
1548930119.450065,0
1548930119.463167,14
1548930119.475471,15
1548930119.488196,20
1548930119.501079,29
1548930119.512981,6
1548930119.525115,4
1548930119.537718,2
1548930119.549624,6
1548930119.561883,13
1548930119.574159,21
1548930119.586352,26
1548930119.598462,3
1548930119.610419,4
1548930119.622403,2
1548930119.634659,3
1548930119.646507,15
1548930119.658557,25
1548930119.670700,27
1548930119.682776,1
1548930119.694856,3
1548930119.707280,4
1548930119.719620,1
1548930119.731499,7
1548930119.743534,6
1548930119.755455,19
1548930119.767904,20
1548930119.780585,12
1548930119.792780,2
1548930119.804759,4
1548930119.816817,6
1548930119.828907,23
1548930119.841330,14
1548930119.853357,32
1548930119.865281,0
1548930119.877233,3
1548930119.889490,0
1548930119.902064,0
1548930119.914308,0
1548930119.926592,2
1548930119.938703,0
1548930119.950717,0
1548930119.963216,5
1548930119.975078,3
1548930119.986966,6
1548930119.998823,5
1548930120.011175,2
1548930120.023523,6
1548930120.036351,20
1548930120.048622,30
1548930120.060740,2
1548930120.072678,3
1548930120.084935,15
1548930120.096942,17
1548930120.109115,22
1548930120.121215,11
1548930120.133229,13
1548930120.145169,22
1548930120.157763,27
1548930120.169642,0
1548930120.181674,7
1548930120.194472,9
1548930120.206683,0
1548930120.219437,2
1548930120.232218,7
1548930120.244652,2
1548930120.256988,16
1548930120.269173,26
1548930120.281249,20
1548930120.293172,3
1548930120.305068,11
1548930120.317111,5
1548930120.328964,1
1548930120.341118,8
1548930120.353148,15
1548930120.364995,24
1548930120.377116,19
1548930120.389072,10
1548930120.400994,8
1548930120.412981,5
1548930120.425102,5
1548930120.437124,19
1548930120.449400,24
1548930120.461593,17
1548930120.473726,4
1548930120.485898,20
1548930120.498058,22
1548930120.510141,0
1548930120.522216,0
1548930120.534636,23
1548930120.546862,8
1548930120.559148,2
1548930120.571245,22
1548930120.583621,16
1548930120.595471,6
1548930120.607300,6
1548930120.619156,3
1548930120.631176,18
1548930120.645200,23
1548930120.657052,13
1548930120.669145,7
1548930120.680879,7
1548930120.692839,18
1548930120.705179,30
1548930120.716996,5
1548930120.728895,2
1548930120.740882,3
1548930120.752690,8
1548930120.764522,1
1548930120.776627,13
1548930120.788874,27
1548930120.800886,16
1548930120.812878,22
1548930120.824985,11
1548930120.837220,7
1548930120.849435,18
1548930120.861529,26
1548930120.873924,19
1548930120.886202,10
1548930120.898442,4
1548930120.910996,4
1548930120.923114,17
1548930120.935300,16
1548930120.947929,22
1548930120.960622,10
1548930120.972454,2
1548930120.984526,1
1548930120.997010,7
1548930121.008958,9
1548930121.021299,13
1548930121.033211,18
1548930121.045587,24
1548930121.057999,27
1548930121.070111,0
1548930121.082216,11
1548930121.094250,10
1548930121.106415,7
1548930121.118416,27
1548930121.130622,7
1548930121.142821,2
1548930121.154998,11
1548930121.167472,7
1548930121.179434,8
1548930121.191513,19
1548930121.203687,23
1548930121.215674,10
1548930121.227963,6
1548930121.239902,18
1548930121.252096,25
1548930121.264499,25
1548930121.276510,7
1548930121.288714,6
1548930121.300644,8
1548930121.312719,19
1548930121.324689,29
1548930121.336642,2
1548930121.348759,1
1548930121.361090,22
1548930121.373222,2
1548930121.385338,5
1548930121.397560,5
1548930121.410225,17
1548930121.422529,24
1548930121.435179,20
1548930121.447703,25
1548930121.460089,1
1548930121.472127,12
1548930121.484147,14
1548930121.496238,16
1548930121.508601,22
1548930121.520726,12
1548930121.532990,3
1548930121.545289,7
1548930121.557391,18
1548930121.569710,35
1548930121.582150,11
1548930121.594299,2
1548930121.606904,2
1548930121.618858,6
1548930121.630804,8
1548930121.642987,14
1548930121.655086,23
1548930121.667114,2
1548930121.679634,7
1548930121.692118,8
1548930121.704742,24
1548930121.717691,32
1548930121.730257,1
1548930121.742295,0
1548930121.755184,0
1548930121.767326,1
1548930121.779146,4
1548930121.791251,2
1548930121.803362,2
1548930121.815733,0
1548930121.827746,18
1548930121.840223,1
1548930121.852176,14
1548930121.864183,17
1548930121.876177,25
1548930121.888145,12
1548930121.900095,2
1548930121.911976,4
1548930121.923988,0
1548930121.936109,25
1548930121.948289,22
1548930121.960350,28
1548930121.972449,2
1548930121.984760,3
1548930121.997937,7
1548930122.010776,0
1548930122.023510,0
1548930122.035933,4
1548930122.047978,13
1548930122.060202,25
1548930122.072098,28
1548930122.084593,8
1548930122.097946,8
1548930122.110510,12
1548930122.122750,27
1548930122.135070,8
1548930122.147301,8
1548930122.159553,11
1548930122.171529,24
1548930122.183418,11
1548930122.195652,10
1548930122.207669,9
1548930122.219811,19
1548930122.231691,25
1548930122.243594,0
1548930122.255767,1
1548930122.267939,2
1548930122.279883,6
1548930122.292021,3
1548930122.304353,12
1548930122.316653,23
1548930122.328935,21
1548930122.341250,28
1548930122.353545,7
1548930122.366237,7
1548930122.379264,19
1548930122.391687,9
1548930122.403738,37
1548930122.415752,1
1548930122.427689,2
1548930122.440017,2
1548930122.452292,3
1548930122.464360,5
1548930122.476338,5
1548930122.488483,9
1548930122.500667,20
1548930122.512673,30
1548930122.524636,3
1548930122.536813,4
1548930122.548875,19
1548930122.561026,17
1548930122.573310,21
1548930122.585428,2
1548930122.597425,1
1548930122.609770,0
1548930122.622310,0
1548930122.635448,0
1548930122.649112,2
1548930122.662334,1
1548930122.676503,2
1548930122.688792,0
1548930122.700672,2
1548930122.712258,2
1548930122.723946,0
1548930122.735899,14
1548930122.748010,2
1548930122.760073,0
1548930122.772432,0
1548930122.784500,1
1548930122.796566,7
1548930122.808412,4
1548930122.820346,12
1548930122.832361,22
1548930122.844571,28
1548930122.856488,21
1548930122.868500,3
1548930122.880333,0
1548930122.892148,2
1548930122.904018,2
1548930122.915874,2
1548930122.927971,2
1548930122.939849,4
1548930122.951700,2
1548930122.963635,2
1548930122.975527,5
1548930122.987684,2
1548930122.999835,1
1548930123.012216,3
1548930123.024067,12
1548930123.036084,25
1548930123.047993,20
1548930123.060280,14
1548930123.072396,10
1548930123.085375,8
1548930123.097637,22
1548930123.109625,26
1548930123.121588,4
1548930123.133520,3
1548930123.145797,5
1548930123.158192,17
1548930123.170625,19
1548930123.182608,25
1548930123.194591,10
1548930123.206750,0
1548930123.218642,7
1548930123.230775,11
1548930123.242785,22
1548930123.254909,11
1548930123.266857,33
1548930123.278772,14
1548930123.290856,9
1548930123.303243,18
1548930123.315344,16
1548930123.327459,29
1548930123.339660,3
1548930123.351973,0
1548930123.364300,1
1548930123.376186,9
1548930123.388185,5
1548930123.400305,4
1548930123.413300,5
1548930123.425360,27
1548930123.437454,17
1548930123.449841,3
1548930123.462041,3
1548930123.474991,2
1548930123.487385,15
