1548929905.456495,0
1548929905.470552,2
1548929905.482950,77
1548929905.494915,182
1548929905.507819,200
1548929905.520835,200
1548929905.533997,199
1548929905.545830,199
1548929905.558312,199
1548929905.571199,200
1548929905.584578,185
1548929905.596959,187
1548929905.609715,200
1548929905.622874,198
1548929905.637231,199
1548929905.650837,199
1548929905.665397,176
1548929905.678423,169
1548929905.691716,190
1548929905.705305,173
1548929905.718501,160
1548929905.731911,148
1548929905.746205,113
1548929905.760539,59
1548929905.774529,13
1548929905.788171,1
1548929905.801537,0
1548929905.815388,0
1548929905.828993,1
1548929905.842147,1
1548929905.855511,1
1548929905.868895,3
1548929905.882322,2
1548929905.895257,3
1548929905.908360,2
1548929905.921385,1
1548929905.934071,1
1548929905.947051,1
1548929905.960872,2
1548929905.973835,2
1548929905.987464,2
1548929906.000809,2
1548929906.014602,3
1548929906.027955,1
1548929906.041517,2
1548929906.055504,2
1548929906.069018,1
1548929906.082356,0
1548929906.095920,2
1548929906.109120,1
1548929906.123868,1
1548929906.137666,1
1548929906.151668,2
1548929906.165248,2
1548929906.178656,1
1548929906.192079,2
1548929906.205793,1
1548929906.219387,3
1548929906.232645,2
1548929906.245944,1
1548929906.259356,2
1548929906.272852,4
1548929906.286256,0
1548929906.299519,1
1548929906.312853,2
1548929906.326137,2
1548929906.339314,0
1548929906.353087,1
1548929906.366725,2
1548929906.380116,2
1548929906.393763,1
1548929906.407194,2
1548929906.420622,0
1548929906.434025,1
1548929906.447526,2
1548929906.460830,2
1548929906.474263,1
1548929906.487675,2
1548929906.500978,2
1548929906.514451,2
1548929906.527881,1
1548929906.541394,1
1548929906.555071,0
1548929906.568781,1
1548929906.582235,5
1548929906.595477,13
1548929906.608758,17
1548929906.622388,22
1548929906.636411,29
1548929906.648852,55
1548929906.660963,86
1548929906.674117,117
1548929906.686776,38
1548929906.698813,22
1548929906.711869,13
1548929906.725506,1
1548929906.739038,0
1548929906.752656,1
1548929906.766158,1
1548929906.779937,1
1548929906.793518,15
1548929906.807072,1
1548929906.820648,1
1548929906.834211,2
1548929906.847814,1
1548929906.861219,2
1548929906.874876,2
1548929906.888220,2
1548929906.901647,2
1548929906.915280,2
1548929906.928598,2
1548929906.942000,2
1548929906.955475,2
1548929906.969196,10
1548929906.982583,2
1548929906.995952,2
1548929907.009545,2
1548929907.023146,1
1548929907.036630,2
1548929907.050469,2
1548929907.063862,6
1548929907.077306,2
1548929907.090614,4
1548929907.104346,5
1548929907.117849,4
1548929907.131212,5
1548929907.144941,4
1548929907.158431,5
1548929907.171824,4
1548929907.185304,4
1548929907.199092,5
1548929907.212915,5
1548929907.226470,5
1548929907.240273,4
1548929907.253713,4
1548929907.267482,4
1548929907.280942,5
1548929907.294395,4
1548929907.307977,4
1548929907.321410,4
1548929907.335081,4
1548929907.348495,4
1548929907.361826,4
1548929907.375319,5
1548929907.388916,5
1548929907.402838,5
1548929907.416451,5
1548929907.429780,5
1548929907.443554,4
1548929907.456956,5
1548929907.470353,4
1548929907.483757,5
1548929907.497064,4
1548929907.510427,4
1548929907.523757,5
1548929907.537231,4
1548929907.550607,5
1548929907.564162,4
1548929907.578024,5
1548929907.592174,4
1548929907.606462,4
1548929907.619959,4
1548929907.633319,4
1548929907.646700,4
1548929907.660628,5
1548929907.673484,5
1548929907.686499,5
1548929907.700578,4
1548929907.714047,4
1548929907.727661,4
1548929907.741283,5
1548929907.754725,4
1548929907.768367,5
1548929907.781776,5
1548929907.795202,4
1548929907.808765,4
1548929907.822277,4
1548929907.837155,4
1548929907.850959,5
1548929907.864544,5
1548929907.878158,4
1548929907.891474,4
1548929907.905005,5
1548929907.918340,5
1548929907.931858,5
1548929907.945221,5
